epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,91.3254,2.77281,2.76822,1.2606,0.35781,0.13489,0.08597,0.03568,2.72874,2.5347,1.21649,0.0700361,0.00332932,0.00332932
2,181.076,2.71979,2.48435,1.21576,0.2498,0.14178,0.09841,0.03901,2.68814,2.39717,1.19493,0.0399042,0.00653073,0.00653073
3,270.512,2.65379,2.38251,1.21843,0.36646,0.17384,0.16355,0.06709,2.59259,2.32238,1.14882,0.0096403,0.00960014,0.00960014
4,358.302,2.61247,2.27275,1.19215,0.41384,0.18265,0.18969,0.08166,2.52073,2.14241,1.12875,0.009406,0.009406,0.009406
5,442.756,2.51323,2.19014,1.16814,0.38475,0.23023,0.20719,0.08799,2.43081,1.87262,1.12717,0.009208,0.009208,0.009208
6,532.435,2.48375,2.086,1.17139,0.50234,0.21255,0.25896,0.1132,2.40274,1.93498,1.11568,0.00901,0.00901,0.00901
7,624.159,2.44867,2.07241,1.15748,0.5077,0.23827,0.26033,0.11365,2.38038,1.83759,1.10175,0.008812,0.008812,0.008812
8,711.511,2.40771,1.99942,1.14153,0.51872,0.23881,0.25201,0.1097,2.38608,1.9129,1.1084,0.008614,0.008614,0.008614
9,803.882,2.42257,2.01374,1.13574,0.54554,0.24188,0.27514,0.12154,2.39742,1.80787,1.11949,0.008416,0.008416,0.008416
10,893.994,2.3883,1.91487,1.13187,0.56885,0.26069,0.28608,0.13193,2.29214,1.66092,1.081,0.008218,0.008218,0.008218
11,980.945,2.34809,1.85853,1.12283,0.52091,0.28198,0.29146,0.12962,2.27584,1.70297,1.08655,0.00802,0.00802,0.00802
12,1070.78,2.33839,1.83309,1.12733,0.58724,0.24448,0.28084,0.12766,2.26639,1.76354,1.10196,0.007822,0.007822,0.007822
13,1157.87,2.31573,1.81484,1.12476,0.56885,0.27461,0.30469,0.13997,2.22755,1.71477,1.06115,0.007624,0.007624,0.007624
14,1243.22,2.32368,1.7939,1.1105,0.56452,0.28514,0.32289,0.14957,2.24361,1.61932,1.07468,0.007426,0.007426,0.007426
15,1332.89,2.2852,1.75473,1.10926,0.56691,0.28259,0.30908,0.14094,2.22985,1.61255,1.07734,0.007228,0.007228,0.007228
16,1419.33,2.28012,1.73241,1.10167,0.57233,0.29742,0.32998,0.15388,2.21726,1.56046,1.06503,0.00703,0.00703,0.00703
17,1509.07,2.2917,1.75362,1.10678,0.58462,0.27806,0.29927,0.13376,2.24,1.63766,1.07635,0.006832,0.006832,0.006832
18,1597.5,2.24868,1.70035,1.11097,0.56903,0.29241,0.31564,0.14443,2.22698,1.62373,1.05895,0.006634,0.006634,0.006634
