epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.5369,5.12811,5.74671,3.45921,0.00998,0.00648,0.00262,0.00067,4.37678,4.94176,2.48344,0.0701071,0.00332143,0.00332143
2,64.3846,4.28557,3.63876,2.25028,0.01111,0.02963,0.00725,0.00206,3.91415,3.58878,2.04106,0.0399754,0.006523,0.006523
3,95.4199,3.94556,3.34129,1.90844,0.21918,0.01499,0.00985,0.00261,3.98633,7.76728,1.95103,0.00971161,0.00959257,0.00959257
4,127.289,3.63489,3.01629,1.7046,0.0413,0.12656,0.03611,0.01105,3.48537,2.93125,1.64363,0.009406,0.009406,0.009406
5,170.428,3.35553,2.80615,1.5548,0.07568,0.12545,0.04834,0.01581,3.22321,2.65133,1.50332,0.009208,0.009208,0.009208
6,208.289,3.13688,2.62779,1.46699,0.15604,0.11221,0.06953,0.02387,3.1039,2.56504,1.41938,0.00901,0.00901,0.00901
7,240.332,3.04348,2.56131,1.42646,0.40649,0.11566,0.10524,0.03699,3.04517,2.37405,1.41883,0.008812,0.008812,0.008812
8,277.741,2.96606,2.36817,1.37177,0.26191,0.12148,0.09707,0.03236,3.0076,2.31099,1.37396,0.008614,0.008614,0.008614
9,315.416,2.88165,2.2538,1.33053,0.44249,0.14877,0.1266,0.05053,2.8004,2.11951,1.28088,0.008416,0.008416,0.008416
10,348.457,2.8592,2.24236,1.32433,0.33939,0.16567,0.1433,0.05682,2.80737,2.19309,1.32006,0.008218,0.008218,0.008218
11,381.106,2.77013,2.09117,1.28937,0.30075,0.22864,0.17204,0.07049,2.72605,2.58228,1.27053,0.00802,0.00802,0.00802
12,420.167,2.74741,2.08277,1.26815,0.45254,0.18413,0.18007,0.07163,2.7331,1.94774,1.24303,0.007822,0.007822,0.007822
13,463,2.6763,1.95794,1.23241,0.47307,0.20865,0.21158,0.08615,2.59181,1.90062,1.21053,0.007624,0.007624,0.007624
14,496.173,2.59362,1.88664,1.22379,0.55391,0.20936,0.227,0.10006,2.57883,1.82115,1.21169,0.007426,0.007426,0.007426
15,536.77,2.54273,1.81025,1.20745,0.47449,0.20417,0.2129,0.09507,2.53278,1.88287,1.18639,0.007228,0.007228,0.007228
16,575.746,2.50953,1.8002,1.22071,0.54676,0.22336,0.23948,0.09675,2.59961,1.89544,1.21264,0.00703,0.00703,0.00703
17,609.476,2.50619,1.79742,1.21569,0.53906,0.25645,0.28273,0.12277,2.4244,1.67815,1.16121,0.006832,0.006832,0.006832
18,645.764,2.49262,1.73897,1.18901,0.48384,0.2535,0.25958,0.1105,2.46085,1.66647,1.15128,0.006634,0.006634,0.006634
19,683.135,2.46254,1.7033,1.17943,0.52967,0.26255,0.28975,0.12984,2.36111,1.59226,1.14334,0.006436,0.006436,0.006436
20,719.929,2.39997,1.65031,1.1628,0.51107,0.27097,0.29128,0.12902,2.37837,1.67665,1.14055,0.006238,0.006238,0.006238
21,747.917,2.40538,1.67021,1.16378,0.5202,0.27264,0.29773,0.13969,2.32882,1.61192,1.13047,0.00604,0.00604,0.00604
22,779.789,2.33978,1.61128,1.17297,0.52982,0.27521,0.29553,0.13242,2.35248,1.60733,1.14558,0.005842,0.005842,0.005842
23,808.397,2.30607,1.59415,1.159,0.59763,0.28642,0.32002,0.14852,2.29526,1.57326,1.11718,0.005644,0.005644,0.005644
24,837.501,2.36585,1.60318,1.14337,0.52875,0.28433,0.3103,0.14372,2.31402,1.53844,1.11397,0.005446,0.005446,0.005446
25,865.68,2.28892,1.53662,1.14492,0.55098,0.28941,0.31761,0.14489,2.2987,1.50696,1.11216,0.005248,0.005248,0.005248
26,892.608,2.27421,1.47069,1.13351,0.61221,0.29659,0.34106,0.16031,2.21172,1.49246,1.09624,0.00505,0.00505,0.00505
27,920.454,2.27868,1.52027,1.13985,0.6086,0.27906,0.31971,0.14446,2.30596,1.5079,1.1241,0.004852,0.004852,0.004852
28,952.342,2.23199,1.46407,1.12793,0.60875,0.29476,0.34898,0.16514,2.23373,1.47556,1.09404,0.004654,0.004654,0.004654
29,980.016,2.26718,1.46402,1.12369,0.59407,0.31172,0.35363,0.17003,2.18696,1.45175,1.09424,0.004456,0.004456,0.004456
30,1007.32,2.23791,1.45657,1.12194,0.65107,0.3037,0.35266,0.16584,2.2203,1.48131,1.09623,0.004258,0.004258,0.004258
31,1034.44,2.23034,1.43737,1.10677,0.63369,0.30443,0.35201,0.16989,2.16704,1.46351,1.08885,0.00406,0.00406,0.00406
32,1061.73,2.19714,1.42927,1.11287,0.63802,0.31461,0.36251,0.17211,2.24135,1.4784,1.10107,0.003862,0.003862,0.003862
33,1087.57,2.15948,1.39607,1.09749,0.60505,0.30695,0.35054,0.16644,2.17177,1.48241,1.08201,0.003664,0.003664,0.003664
34,1115.01,2.20616,1.43422,1.10336,0.61217,0.3034,0.34617,0.16667,2.182,1.43558,1.08214,0.003466,0.003466,0.003466
35,1140.31,2.14582,1.40204,1.09223,0.63933,0.31229,0.37183,0.1808,2.13817,1.41696,1.07486,0.003268,0.003268,0.003268
36,1166.07,2.1208,1.36126,1.07918,0.63523,0.32899,0.37081,0.18221,2.1144,1.38615,1.07091,0.00307,0.00307,0.00307
37,1198.09,2.07434,1.32603,1.08934,0.68545,0.321,0.38143,0.18564,2.11734,1.36882,1.0725,0.002872,0.002872,0.002872
38,1227.22,2.10254,1.34657,1.08422,0.62856,0.31799,0.36596,0.17991,2.1167,1.37317,1.07538,0.002674,0.002674,0.002674
39,1259.62,2.14318,1.35305,1.07897,0.6799,0.31311,0.37574,0.18679,2.09653,1.41292,1.07231,0.002476,0.002476,0.002476
40,1286.73,2.09344,1.32046,1.06541,0.65548,0.32895,0.37916,0.18349,2.09911,1.35035,1.06648,0.002278,0.002278,0.002278
41,1313.51,2.13529,1.53713,1.15003,0.62187,0.31473,0.3608,0.16871,2.21971,1.43044,1.08845,0.00208,0.00208,0.00208
42,1340.32,2.13542,1.49026,1.11433,0.65422,0.32024,0.37415,0.18252,2.07851,1.37681,1.06244,0.001882,0.001882,0.001882
43,1367.19,2.12201,1.46335,1.13103,0.65949,0.31768,0.37607,0.18718,2.10125,1.38631,1.06138,0.001684,0.001684,0.001684
44,1393.18,2.13973,1.4853,1.1175,0.6415,0.32762,0.3803,0.18947,2.08401,1.35905,1.05942,0.001486,0.001486,0.001486
45,1419.3,2.07266,1.39807,1.10797,0.64935,0.32785,0.38483,0.18935,2.08681,1.39208,1.05805,0.001288,0.001288,0.001288
46,1445.89,2.06163,1.38404,1.11156,0.64184,0.33847,0.3914,0.19352,2.07857,1.32866,1.06018,0.00109,0.00109,0.00109
47,1472.81,2.09292,1.37691,1.09532,0.66637,0.33805,0.38791,0.19497,2.05859,1.32695,1.05578,0.000892,0.000892,0.000892
48,1498.84,2.08828,1.47139,1.10186,0.66746,0.32748,0.38441,0.19199,2.06969,1.34747,1.05682,0.000694,0.000694,0.000694
49,1521.12,2.07003,1.41377,1.11439,0.67371,0.33835,0.3904,0.19494,2.04789,1.32274,1.04988,0.000496,0.000496,0.000496
50,1546.38,2.05086,1.39913,1.10722,0.65246,0.33628,0.3879,0.19371,2.06193,1.3195,1.05297,0.000298,0.000298,0.000298
