epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.2836,2.71918,2.85304,1.24627,0.06821,0.05455,0.03852,0.01473,3.00324,4.9273,1.40171,0.0704286,0.00328571,0.00328571
2,72.7741,2.7849,2.24419,1.19848,0.11457,0.09126,0.0648,0.02331,2.95442,inf,1.48984,0.0402975,0.00648799,0.00648799
3,112.283,2.7317,2.15499,1.20176,0.12129,0.0624,0.05315,0.02401,2.96575,9.27411,1.28841,0.0100345,0.00955827,0.00955827
4,134.401,2.67486,1.99282,1.18735,0.32498,0.12385,0.11137,0.04763,2.58555,3.86552,1.2201,0.009406,0.009406,0.009406
5,154.487,2.60357,1.95932,1.17027,0.41269,0.15369,0.16962,0.075,2.42819,2.29826,1.16824,0.009208,0.009208,0.009208
6,174.588,2.49703,1.83738,1.15258,0.60011,0.13716,0.22372,0.09212,2.40701,3.03269,1.17688,0.00901,0.00901,0.00901
7,192.778,2.50446,1.86043,1.16017,0.38772,0.13503,0.14565,0.06125,2.64113,2.15459,1.18532,0.008812,0.008812,0.008812
8,215.083,2.5241,1.80623,1.13153,0.31112,0.19359,0.16929,0.07049,2.36489,2.12771,1.13828,0.008614,0.008614,0.008614
9,233.332,2.4292,1.77485,1.11307,0.46327,0.20899,0.23081,0.10218,2.29338,1.90226,1.08495,0.008416,0.008416,0.008416
10,251.111,2.39442,1.68015,1.11145,0.463,0.19558,0.20764,0.08946,2.33538,1.80568,1.16568,0.008218,0.008218,0.008218
11,269.622,2.33844,1.66,1.117,0.50281,0.23236,0.2526,0.1025,2.39699,1.74092,1.09631,0.00802,0.00802,0.00802
12,289.065,2.36806,1.60553,1.10471,0.5482,0.24355,0.28078,0.12725,2.19985,1.62809,1.08035,0.007822,0.007822,0.007822
13,311.466,2.2832,1.57101,1.09941,0.45047,0.22189,0.23571,0.10857,2.22685,1.72716,1.0506,0.007624,0.007624,0.007624
14,332.891,2.24801,1.56334,1.08229,0.55227,0.22826,0.27438,0.1257,2.16941,1.64501,1.07486,0.007426,0.007426,0.007426
15,350.293,2.2724,1.53874,1.09041,0.46748,0.22715,0.27706,0.12711,2.18214,1.6759,1.09454,0.007228,0.007228,0.007228
16,370.115,2.29027,1.51596,1.06413,0.49742,0.24121,0.28047,0.12751,2.1336,1.56265,1.04115,0.00703,0.00703,0.00703
17,392.559,2.22422,1.49223,1.07304,0.55207,0.25445,0.27145,0.1296,2.11819,1.67195,1.04895,0.006832,0.006832,0.006832
18,412.825,2.18739,1.47611,1.06458,0.54527,0.25962,0.29894,0.13997,2.14165,1.47019,1.08405,0.006634,0.006634,0.006634
19,431.095,2.2607,1.48708,1.0659,0.66607,0.26643,0.33727,0.15936,2.08755,1.45594,1.04665,0.006436,0.006436,0.006436
20,451.314,2.1005,1.40008,1.05021,0.57554,0.26176,0.3116,0.1434,2.135,1.55365,1.0436,0.006238,0.006238,0.006238
21,470.844,2.11367,1.3637,1.03194,0.65409,0.26697,0.32623,0.1558,2.02191,1.58837,1.0503,0.00604,0.00604,0.00604
22,491.484,2.09028,1.40046,1.04612,0.60106,0.27146,0.3212,0.15331,2.07551,1.43623,1.04177,0.005842,0.005842,0.005842
23,512.48,2.12768,1.38939,1.03994,0.62292,0.2848,0.33495,0.15632,2.06636,1.36087,1.02808,0.005644,0.005644,0.005644
24,534.715,2.10888,1.38988,1.04609,0.6061,0.29431,0.36321,0.17934,2.03863,1.42003,1.02809,0.005446,0.005446,0.005446
25,555.331,2.08452,1.35391,1.03031,0.62105,0.29329,0.35513,0.1752,1.9978,1.42544,1.01943,0.005248,0.005248,0.005248
26,572.364,2.07437,1.37534,1.03092,0.63599,0.27837,0.34396,0.16997,1.97647,1.48306,1.02912,0.00505,0.00505,0.00505
27,591.276,2.0771,1.34099,1.02544,0.61963,0.28907,0.34973,0.17339,1.98157,1.31527,1.0225,0.004852,0.004852,0.004852
28,610.506,2.0731,1.33896,1.02331,0.67392,0.29109,0.37704,0.18805,1.97573,1.41487,1.02443,0.004654,0.004654,0.004654
29,630.11,2.01374,1.31106,1.02442,0.67025,0.2941,0.36167,0.17937,1.95508,1.33088,1.01679,0.004456,0.004456,0.004456
30,649.769,2.00887,1.28928,1.02367,0.65654,0.29955,0.36794,0.18276,1.924,1.30903,1.01504,0.004258,0.004258,0.004258
31,668.331,2.02658,1.27314,1.02631,0.64261,0.30608,0.37033,0.18531,1.94951,1.31208,1.01489,0.00406,0.00406,0.00406
32,688.908,2.02156,1.28754,1.01513,0.65412,0.31853,0.37419,0.18487,1.94886,1.29433,1.01517,0.003862,0.003862,0.003862
33,711.121,2.05816,1.29588,1.00749,0.67804,0.30035,0.38031,0.19253,1.94859,1.29152,1.00287,0.003664,0.003664,0.003664
34,726.976,1.96762,1.25326,1.01617,0.66741,0.31882,0.38127,0.1968,1.90557,1.24638,1.00248,0.003466,0.003466,0.003466
35,746.779,1.93489,1.21684,0.99937,0.65445,0.32835,0.38348,0.19518,1.9107,1.2393,0.99371,0.003268,0.003268,0.003268
36,766.421,1.92114,1.22305,1.00793,0.68265,0.32313,0.37413,0.19414,1.8623,1.27107,0.99576,0.00307,0.00307,0.00307
37,785.205,1.98464,1.25993,0.99484,0.71635,0.32375,0.39863,0.20592,1.86108,1.20036,0.99342,0.002872,0.002872,0.002872
38,804.649,1.95621,1.23172,0.99897,0.65706,0.33535,0.39174,0.19776,1.88445,1.20668,0.99716,0.002674,0.002674,0.002674
39,824.132,1.9751,1.23683,0.99099,0.69398,0.325,0.40593,0.20992,1.83508,1.22525,0.98679,0.002476,0.002476,0.002476
40,842.325,1.95269,1.2188,1.00131,0.6794,0.33604,0.4057,0.21148,1.8401,1.19141,0.98603,0.002278,0.002278,0.002278
41,856.642,1.89302,1.21527,1.04041,0.71236,0.32955,0.39864,0.20482,1.86896,1.18851,0.99225,0.00208,0.00208,0.00208
42,868.952,1.85762,1.18974,1.02874,0.71492,0.3292,0.40207,0.2038,1.84742,1.20577,0.98242,0.001882,0.001882,0.001882
