epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.809,5.13237,5.548,3.50172,0.23426,0.01942,0.00679,0.00161,4.39227,3.77043,2.64605,0.0701071,0.00332143,0.00332143
2,63.2617,4.267,3.48401,2.28745,0.21965,0.01454,0.00532,0.00137,4.12965,3.81544,1.9854,0.0399754,0.006523,0.006523
3,92.0564,3.87604,3.20595,1.87999,0.62556,0.02551,0.02221,0.00716,4.20072,4.53548,2.14169,0.00971161,0.00959257,0.00959257
4,122.875,3.52656,2.94694,1.68548,0.14176,0.06371,0.03844,0.01212,3.29412,2.71905,1.56725,0.009406,0.009406,0.009406
5,154.571,3.28318,2.74776,1.54053,0.33489,0.10099,0.05976,0.02076,3.12903,2.52937,1.43516,0.009208,0.009208,0.009208
6,185.258,3.12802,2.59958,1.46036,0.16778,0.11254,0.07301,0.026,3.10828,2.50982,1.4352,0.00901,0.00901,0.00901
7,214.164,3.03003,2.4896,1.41792,0.38542,0.119,0.08512,0.03253,2.90151,2.29562,1.34253,0.008812,0.008812,0.008812
8,241.02,2.95978,2.32638,1.36552,0.17103,0.13368,0.10155,0.03771,2.99105,2.4059,1.31197,0.008614,0.008614,0.008614
9,270.097,2.87788,2.22332,1.32758,0.47278,0.161,0.14183,0.0587,2.74332,2.06067,1.28195,0.008416,0.008416,0.008416
10,297.203,2.8496,2.19076,1.32254,0.36426,0.12505,0.13031,0.04691,3.05027,2.76657,1.46292,0.008218,0.008218,0.008218
11,324.005,2.75582,2.04967,1.28517,0.44693,0.16774,0.16492,0.06567,2.74737,2.29787,1.2647,0.00802,0.00802,0.00802
12,352.334,2.74439,2.05363,1.27233,0.45611,0.19503,0.19655,0.07892,2.6719,1.88571,1.23195,0.007822,0.007822,0.007822
