epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,234.491,2.56633,3.09777,1.22976,0.27843,0.17532,0.14754,0.06713,2.43995,2.22241,1.12579,0.0700361,0.00332932,0.00332932
2,372.316,2.4774,2.24981,1.14151,0.46125,0.23612,0.24083,0.10167,2.39107,1.93931,1.09283,0.0399042,0.00653073,0.00653073
3,526.622,2.45346,2.08406,1.13562,0.58106,0.20257,0.23447,0.09986,2.44581,2.06507,1.1237,0.0096403,0.00960014,0.00960014
4,703.639,2.45384,1.99018,1.11993,0.43715,0.21721,0.22386,0.09948,2.39548,2.02435,1.08573,0.009406,0.009406,0.009406
5,828.51,2.36472,1.92085,1.1003,0.4771,0.25599,0.2654,0.12386,2.28898,1.70579,1.06297,0.009208,0.009208,0.009208
6,996.468,2.34122,1.80701,1.09475,0.58336,0.28907,0.3116,0.13746,2.27612,1.59731,1.06615,0.00901,0.00901,0.00901
7,1244.4,2.3046,1.76864,1.08564,0.50064,0.27762,0.28778,0.13084,2.25733,1.68321,1.04591,0.008812,0.008812,0.008812
8,1384.34,2.26992,1.70777,1.07104,0.56938,0.29312,0.30084,0.13715,2.20782,1.63496,1.03225,0.008614,0.008614,0.008614
9,1592.32,2.27345,1.66664,1.06697,0.59562,0.30934,0.3324,0.15235,2.18533,1.52784,1.03398,0.008416,0.008416,0.008416
10,1747.03,2.24704,1.61111,1.05962,0.62029,0.31498,0.34259,0.15859,2.17319,1.48859,1.03046,0.008218,0.008218,0.008218
11,1832.32,2.20569,1.56955,1.05089,0.5992,0.31592,0.34147,0.16073,2.15531,1.51214,1.01698,0.00802,0.00802,0.00802
12,1923.01,2.19438,1.52696,1.05023,0.67592,0.31018,0.35809,0.17064,2.13155,1.49165,1.02029,0.007822,0.007822,0.007822
13,2026.67,2.17545,1.52051,1.04633,0.62125,0.33142,0.3718,0.17709,2.12863,1.45871,1.00479,0.007624,0.007624,0.007624
14,2134.05,2.17969,1.49633,1.03883,0.6175,0.33603,0.37916,0.18335,2.12225,1.41767,1.00298,0.007426,0.007426,0.007426
15,2219.61,2.14589,1.4455,1.03674,0.6373,0.33307,0.37057,0.17612,2.11982,1.45474,1.00128,0.007228,0.007228,0.007228
16,2311.34,2.14474,1.45779,1.02811,0.62136,0.35455,0.39241,0.19021,2.06552,1.37239,0.99684,0.00703,0.00703,0.00703
17,2394.13,2.14282,1.4504,1.03098,0.6453,0.34039,0.38917,0.18852,2.08175,1.37886,0.99708,0.006832,0.006832,0.006832
18,2486.6,2.10613,1.41225,1.03198,0.63873,0.35004,0.39189,0.19323,2.06323,1.35986,0.99444,0.006634,0.006634,0.006634
19,2569.81,2.10406,1.41266,1.01942,0.6683,0.34841,0.39969,0.19809,2.04575,1.34595,0.99373,0.006436,0.006436,0.006436
20,2652.23,2.09102,1.39242,1.02042,0.6287,0.34454,0.38545,0.19071,2.04235,1.35674,0.99179,0.006238,0.006238,0.006238
21,2731.37,2.07693,1.36734,1.02282,0.66834,0.36519,0.40863,0.20181,2.03339,1.31428,0.9787,0.00604,0.00604,0.00604
22,2809.19,2.06779,1.35671,1.01331,0.68209,0.35264,0.4031,0.20215,2.02851,1.32701,0.98029,0.005842,0.005842,0.005842
23,2894.02,2.05326,1.3472,1.01979,0.67919,0.35093,0.40546,0.20423,2.02152,1.34361,0.98052,0.005644,0.005644,0.005644
24,2977.23,2.04519,1.31925,1.008,0.65508,0.36117,0.40426,0.20421,2.00032,1.31033,0.97754,0.005446,0.005446,0.005446
25,3056.04,2.02883,1.31015,1.00588,0.63159,0.3646,0.40242,0.20233,2.01533,1.29072,0.97465,0.005248,0.005248,0.005248
26,3131.69,2.04141,1.29851,1.00343,0.66866,0.3605,0.41033,0.21081,1.9962,1.3053,0.9748,0.00505,0.00505,0.00505
27,3199.46,2.01638,1.28955,1.00118,0.67422,0.36322,0.41661,0.21375,1.99008,1.27193,0.96954,0.004852,0.004852,0.004852
28,3273.07,2.03016,1.29688,1.0001,0.67365,0.37184,0.4248,0.21794,1.97174,1.26746,0.97265,0.004654,0.004654,0.004654
29,3374.09,2.01562,1.27717,1.00002,0.70188,0.36665,0.42849,0.21959,1.96563,1.25807,0.96753,0.004456,0.004456,0.004456
30,3446.67,1.99854,1.26952,0.99803,0.67796,0.37385,0.42456,0.21771,1.97103,1.26182,0.96839,0.004258,0.004258,0.004258
31,3523.95,1.99082,1.26836,0.99591,0.68974,0.37,0.42928,0.22191,1.97571,1.26706,0.96705,0.00406,0.00406,0.00406
