epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,94.0314,2.91933,2.55381,1.28423,0.36729,0.11659,0.08273,0.03377,2.92763,3.02919,1.23768,0.0700358,0.00332936,0.00332936
2,186.492,2.85795,2.24948,1.25995,0.39574,0.19517,0.19241,0.0805,2.64909,2.18272,1.18554,0.0399039,0.00653077,0.00653077
3,277.529,2.74822,2.10213,1.22896,0.51997,0.18186,0.19351,0.08041,2.60979,2.06539,1.16443,0.00963996,0.00960018,0.00960018
4,367.767,2.72352,2.0511,1.22353,0.53919,0.21504,0.22986,0.08454,2.68401,1.9871,1.21164,0.009406,0.009406,0.009406
5,460.16,2.62999,1.98489,1.18742,0.38639,0.23043,0.19889,0.07869,2.58307,1.95822,1.15299,0.009208,0.009208,0.009208
6,549.64,2.57402,1.90359,1.17845,0.47598,0.24018,0.25387,0.10931,2.44386,1.79296,1.13146,0.00901,0.00901,0.00901
7,639.606,2.56745,1.87101,1.17788,0.53359,0.263,0.28418,0.12688,2.34328,1.73281,1.09795,0.008812,0.008812,0.008812
8,732.869,2.51074,1.78566,1.15447,0.55198,0.25556,0.29028,0.12796,2.40928,1.7101,1.10871,0.008614,0.008614,0.008614
9,827.29,2.49025,1.75435,1.14682,0.63428,0.24536,0.31869,0.14425,2.28741,1.65948,1.07922,0.008416,0.008416,0.008416
10,916.167,2.4358,1.70108,1.13915,0.59444,0.28322,0.32433,0.14575,2.32822,1.59726,1.08859,0.008218,0.008218,0.008218
11,1008.01,2.43262,1.6769,1.13738,0.56872,0.27616,0.30731,0.13523,2.33325,1.67172,1.09679,0.00802,0.00802,0.00802
12,1098.44,2.41294,1.66212,1.12152,0.62556,0.27995,0.32893,0.15229,2.29708,1.56902,1.08299,0.007822,0.007822,0.007822
13,1188.46,2.42582,1.66513,1.13351,0.65486,0.28349,0.33681,0.15357,2.27459,1.60216,1.08026,0.007624,0.007624,0.007624
14,1278.67,2.39738,1.63759,1.11078,0.63608,0.27168,0.35003,0.16664,2.26,1.59477,1.04893,0.007426,0.007426,0.007426
15,1375.01,2.37468,1.56999,1.10912,0.64835,0.28963,0.33179,0.15233,2.23784,1.54541,1.06427,0.007228,0.007228,0.007228
16,1466.93,2.3606,1.60332,1.1173,0.6079,0.2976,0.34022,0.15705,2.25696,1.54324,1.05912,0.00703,0.00703,0.00703
17,1554.8,2.32759,1.56806,1.11155,0.63527,0.30416,0.34622,0.15901,2.19202,1.54847,1.05285,0.006832,0.006832,0.006832
18,1644.81,2.33875,1.55337,1.10939,0.65164,0.30536,0.35807,0.16582,2.21497,1.48721,1.05245,0.006634,0.006634,0.006634
19,1736.5,2.32994,1.54987,1.09821,0.61829,0.31239,0.35605,0.16817,2.16847,1.48912,1.03957,0.006436,0.006436,0.006436
20,1827.64,2.31647,1.51551,1.1002,0.60602,0.30642,0.34488,0.16662,2.16523,1.49456,1.04342,0.006238,0.006238,0.006238
21,1914.35,2.29086,1.51168,1.09561,0.63365,0.30879,0.35697,0.16881,2.15594,1.53121,1.04016,0.00604,0.00604,0.00604
22,2008.96,2.29707,1.48883,1.08404,0.64365,0.31999,0.37685,0.18149,2.13314,1.42678,1.03248,0.005842,0.005842,0.005842
23,2101.19,2.2657,1.49216,1.08835,0.62821,0.33288,0.37245,0.18546,2.12083,1.44521,1.03163,0.005644,0.005644,0.005644
24,2193.02,2.27879,1.49676,1.09234,0.66343,0.32329,0.37937,0.18245,2.12709,1.46179,1.03698,0.005446,0.005446,0.005446
25,2284.16,2.26769,1.47503,1.08685,0.6437,0.32046,0.37196,0.18078,2.12749,1.4351,1.0264,0.005248,0.005248,0.005248
26,2368.77,2.25307,1.44889,1.07246,0.68432,0.32357,0.38315,0.18262,2.13231,1.39885,1.0338,0.00505,0.00505,0.00505
27,2462.24,2.26012,1.44175,1.07561,0.66394,0.33254,0.38051,0.18478,2.11423,1.39102,1.02882,0.004852,0.004852,0.004852
28,2552.84,2.22574,1.40797,1.07186,0.64894,0.3239,0.37348,0.17687,2.13005,1.40254,1.03066,0.004654,0.004654,0.004654
29,2646.21,2.22601,1.43352,1.07718,0.67037,0.32667,0.37878,0.18082,2.10528,1.41498,1.02967,0.004456,0.004456,0.004456
30,2736.36,2.23811,1.44722,1.06786,0.66055,0.33673,0.38804,0.18935,2.07317,1.39018,1.01165,0.004258,0.004258,0.004258
31,2823.34,2.21998,1.40553,1.06707,0.65424,0.33183,0.38104,0.18591,2.10704,1.3759,1.0176,0.00406,0.00406,0.00406
32,2908.77,2.19461,1.38258,1.07101,0.68347,0.32603,0.38446,0.18606,2.0864,1.4146,1.02114,0.003862,0.003862,0.003862
33,2993.14,2.20739,1.40038,1.06739,0.66088,0.33748,0.39375,0.19475,2.0898,1.36313,1.01587,0.003664,0.003664,0.003664
34,3077.64,2.2141,1.39672,1.05492,0.6741,0.3288,0.39084,0.1931,2.04732,1.38508,1.01348,0.003466,0.003466,0.003466
35,3166.38,2.16987,1.3619,1.05889,0.66583,0.3505,0.39972,0.19979,2.03626,1.34521,1.00742,0.003268,0.003268,0.003268
36,3258.75,2.18711,1.35685,1.0576,0.64523,0.34958,0.39617,0.20077,1.99837,1.32464,1.00357,0.00307,0.00307,0.00307
37,3346,2.18937,1.36986,1.06881,0.69119,0.3456,0.40516,0.20529,2.02067,1.32277,1.00344,0.002872,0.002872,0.002872
38,3435.26,2.17941,1.35533,1.05691,0.65379,0.3441,0.40117,0.2026,2.0268,1.33892,1.00049,0.002674,0.002674,0.002674
39,3519.91,2.15362,1.32356,1.05208,0.69383,0.35591,0.41484,0.20853,2.00449,1.29341,0.997,0.002476,0.002476,0.002476
40,3609.47,2.14687,1.33594,1.04948,0.69584,0.34995,0.40553,0.20747,1.99095,1.31591,0.99578,0.002278,0.002278,0.002278
41,3697.36,2.19782,1.48116,1.0855,0.63116,0.35124,0.40112,0.20396,2.02437,1.32079,0.99971,0.00208,0.00208,0.00208
42,3780.85,2.16899,1.45593,1.0771,0.67058,0.34377,0.40353,0.20826,2.00226,1.34734,0.99393,0.001882,0.001882,0.001882
43,3866.51,2.16755,1.45768,1.08008,0.65994,0.34735,0.40277,0.2013,2.03769,1.3162,0.99611,0.001684,0.001684,0.001684
44,3954.59,2.16692,1.43782,1.07211,0.68681,0.34599,0.40699,0.21269,1.99299,1.30547,0.99153,0.001486,0.001486,0.001486
45,4038.46,2.12756,1.38054,1.06734,0.66925,0.35647,0.40954,0.21103,2.0092,1.28092,0.99087,0.001288,0.001288,0.001288
46,4129.2,2.13735,1.39195,1.07432,0.66409,0.35055,0.40061,0.20232,2.03577,1.29267,0.99322,0.00109,0.00109,0.00109
47,4217.86,2.14501,1.38582,1.05901,0.63492,0.35872,0.40534,0.20923,1.98061,1.27965,0.98677,0.000892,0.000892,0.000892
48,4308,2.09952,1.33416,1.05933,0.67024,0.35975,0.41327,0.21562,1.97016,1.25907,0.98047,0.000694,0.000694,0.000694
49,4392,2.11234,1.37034,1.05185,0.67059,0.35977,0.41195,0.21333,1.96883,1.25662,0.98159,0.000496,0.000496,0.000496
