epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.2471,5.2111,5.71232,3.25045,0.00918,0.02595,0.00629,0.00154,4.58906,3.83357,2.56468,0.0701071,0.00332143,0.00332143
2,64.5248,4.32239,3.56383,2.17563,0.02077,0.01631,0.00625,0.00155,4.01199,3.8675,1.93993,0.0399754,0.006523,0.006523
3,93.1112,3.99343,3.31985,1.86855,0.03634,0.03738,0.01261,0.00354,3.83445,3.2788,1.86631,0.00971161,0.00959257,0.00959257
4,123.876,3.74503,3.09407,1.72041,0.02602,0.05489,0.01777,0.00525,3.76546,3.53639,1.72914,0.009406,0.009406,0.009406
5,155.649,3.46426,2.91998,1.5754,0.06768,0.08939,0.04072,0.01375,3.37827,2.75288,1.49039,0.009208,0.009208,0.009208
6,185.718,3.28007,2.74845,1.49518,0.16488,0.08063,0.05326,0.01679,3.34612,2.57172,1.51323,0.00901,0.00901,0.00901
7,214.707,3.17499,2.67481,1.45167,0.33905,0.11275,0.07483,0.02855,3.12688,2.4497,1.48034,0.008812,0.008812,0.008812
8,242.771,3.09859,2.52859,1.40375,0.17084,0.10697,0.064,0.02079,3.14341,2.51106,1.35322,0.008614,0.008614,0.008614
9,272.164,3.04457,2.44935,1.37044,0.37381,0.12656,0.08729,0.03129,3.0149,2.55094,1.35567,0.008416,0.008416,0.008416
10,301.018,3.00137,2.44025,1.36517,0.58426,0.09776,0.09499,0.03613,3.16869,2.89223,1.45373,0.008218,0.008218,0.008218
11,329.021,2.92259,2.33974,1.33207,0.27316,0.16449,0.13278,0.04897,2.82315,2.23177,1.31244,0.00802,0.00802,0.00802
12,358.394,2.9124,2.33624,1.31361,0.33052,0.16715,0.13655,0.05294,2.791,2.10245,1.26142,0.007822,0.007822,0.007822
13,389.192,2.82919,2.18706,1.28356,0.15536,0.06761,0.06056,0.02163,3.60454,3.29898,1.42943,0.007624,0.007624,0.007624
14,416.705,2.77769,2.12145,1.2716,0.51782,0.17725,0.19177,0.08313,2.67094,1.99687,1.23534,0.007426,0.007426,0.007426
15,447.115,2.69947,2.05922,1.24787,0.49327,0.18713,0.17859,0.07467,2.62643,2.2561,1.20801,0.007228,0.007228,0.007228
16,476.064,2.69044,2.04827,1.27475,0.55082,0.19574,0.20253,0.07933,2.62225,2.01608,1.21096,0.00703,0.00703,0.00703
17,504.769,2.66495,2.03941,1.26034,0.36701,0.19799,0.16668,0.07193,2.60946,1.98167,1.19975,0.006832,0.006832,0.006832
18,533.665,2.66107,1.98051,1.23412,0.44111,0.20991,0.19941,0.08032,2.61177,1.87165,1.20132,0.006634,0.006634,0.006634
19,562.765,2.64022,1.91823,1.22451,0.43874,0.20574,0.21273,0.09397,2.53106,1.81707,1.18952,0.006436,0.006436,0.006436
20,591.231,2.56848,1.85785,1.20538,0.43671,0.2337,0.23175,0.09759,2.53723,1.79584,1.18615,0.006238,0.006238,0.006238
21,619.625,2.5882,1.90506,1.20928,0.43722,0.22516,0.2223,0.09783,2.51184,1.7703,1.16716,0.00604,0.00604,0.00604
22,649.264,2.52007,1.82593,1.21659,0.47835,0.24247,0.24592,0.10452,2.48197,1.74939,1.1582,0.005842,0.005842,0.005842
23,678.006,2.49554,1.80515,1.21189,0.55577,0.23008,0.25303,0.11055,2.48633,1.74325,1.1466,0.005644,0.005644,0.005644
