epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.3998,4.23068,3.77594,1.80692,0.22763,0.03633,0.0099,0.00295,4.02111,7.29064,1.74303,0.0701071,0.00332143,0.00332143
2,80.0457,3.83758,3.09651,1.44697,0.2725,0.0332,0.01551,0.00448,4.08124,3.57343,1.65472,0.0399754,0.006523,0.006523
3,115.511,3.58583,2.94215,1.36718,0.28813,0.07331,0.03496,0.0101,3.48988,2.99007,1.42645,0.00971161,0.00959257,0.00959257
4,151.632,3.38383,2.8724,1.33558,0.29928,0.0932,0.03625,0.01021,3.3203,3.2828,1.43878,0.009406,0.009406,0.009406
5,189.123,3.24145,2.73187,1.32426,0.58653,0.08745,0.05505,0.018,3.33369,3.156,1.34191,0.009208,0.009208,0.009208
6,223.772,3.1214,2.60506,1.29129,0.36441,0.11184,0.07186,0.02429,3.17161,2.58062,1.37943,0.00901,0.00901,0.00901
7,256.205,3.12255,2.5878,1.29996,0.35316,0.12261,0.08205,0.02835,3.04359,2.4826,1.24486,0.008812,0.008812,0.008812
8,288.6,3.07284,2.46385,1.2605,0.16587,0.12402,0.08648,0.02774,3.09628,2.41197,1.2681,0.008614,0.008614,0.008614
9,319.5,3.05479,2.43871,1.26254,0.33855,0.13342,0.07648,0.02608,3.1512,2.43958,1.27742,0.008416,0.008416,0.008416
10,352.121,3.00443,2.44712,1.24832,0.36959,0.12255,0.08609,0.02932,3.07263,2.38946,1.31197,0.008218,0.008218,0.008218
11,387.685,3.00814,2.40776,1.25037,0.5227,0.11471,0.10243,0.03497,3.00373,2.42801,1.1982,0.00802,0.00802,0.00802
12,423.761,2.98032,2.39383,1.23512,0.39012,0.13057,0.10111,0.03689,3.02841,2.2729,1.20685,0.007822,0.007822,0.007822
13,458.916,2.88849,2.31941,1.2019,0.39533,0.15498,0.11893,0.04548,2.83478,2.15658,1.20512,0.007624,0.007624,0.007624
14,494.21,2.86387,2.258,1.22644,0.41032,0.15536,0.12147,0.05007,2.78611,2.28436,1.16276,0.007426,0.007426,0.007426
15,529.987,2.79427,2.19059,1.20043,0.34497,0.18655,0.14191,0.05669,2.8511,2.19941,1.18747,0.007228,0.007228,0.007228
16,564.218,2.80139,2.21257,1.2201,0.20988,0.13854,0.10334,0.03839,3.08259,2.32067,1.1813,0.00703,0.00703,0.00703
17,599.499,2.7926,2.18736,1.22386,0.39523,0.18069,0.15432,0.05995,2.77796,2.05315,1.17328,0.006832,0.006832,0.006832
18,635.656,2.79132,2.16285,1.21084,0.33351,0.19218,0.17432,0.07475,2.63724,2.02186,1.16353,0.006634,0.006634,0.006634
19,670.352,2.7323,2.08601,1.19553,0.38012,0.21077,0.19558,0.07737,2.67082,2.00302,1.20144,0.006436,0.006436,0.006436
20,705.94,2.69393,2.03884,1.18413,0.5064,0.1912,0.19584,0.07897,2.67506,1.985,1.16308,0.006238,0.006238,0.006238
21,739.863,2.70253,2.05017,1.17732,0.39556,0.21393,0.20716,0.08656,2.64041,1.88802,1.13445,0.00604,0.00604,0.00604
22,772.045,2.61668,1.9618,1.19667,0.42183,0.21146,0.20465,0.08318,2.65056,1.87095,1.13778,0.005842,0.005842,0.005842
23,807.685,2.62966,1.9893,1.19123,0.47332,0.19927,0.23457,0.10043,2.64574,2.03635,1.14799,0.005644,0.005644,0.005644
24,843.382,2.69569,2.05021,1.17676,0.48751,0.22244,0.21445,0.0889,2.56371,1.96264,1.13828,0.005446,0.005446,0.005446
25,879.018,2.59004,1.9685,1.1742,0.46114,0.2144,0.23181,0.10505,2.52222,1.90056,1.12164,0.005248,0.005248,0.005248
26,914.129,2.55728,1.83771,1.15548,0.51946,0.22103,0.22363,0.095,2.55369,1.88067,1.15363,0.00505,0.00505,0.00505
27,949.592,2.6185,1.92091,1.17393,0.53907,0.22503,0.24744,0.1072,2.51488,1.80548,1.12503,0.004852,0.004852,0.004852
28,986.246,2.55309,1.82952,1.1511,0.57735,0.22226,0.25803,0.11767,2.49588,1.79262,1.12966,0.004654,0.004654,0.004654
29,1021.58,2.58421,1.86755,1.14641,0.5399,0.23296,0.25126,0.11229,2.46595,1.85753,1.12116,0.004456,0.004456,0.004456
30,1057.28,2.5257,1.83698,1.15291,0.46336,0.23349,0.24097,0.10949,2.45653,1.78424,1.0919,0.004258,0.004258,0.004258
31,1092.62,2.55416,1.85003,1.13467,0.56867,0.23852,0.27197,0.12331,2.42002,1.78295,1.09844,0.00406,0.00406,0.00406
32,1125.51,2.49718,1.81512,1.13877,0.5517,0.24077,0.27366,0.12175,2.47282,1.79405,1.09682,0.003862,0.003862,0.003862
33,1160.64,2.48139,1.76502,1.13111,0.48782,0.23637,0.24472,0.10768,2.45108,1.7855,1.10194,0.003664,0.003664,0.003664
34,1195.87,2.50562,1.8198,1.12945,0.48259,0.23439,0.25281,0.11254,2.48402,1.72763,1.09264,0.003466,0.003466,0.003466
35,1229.37,2.4801,1.77999,1.12286,0.56351,0.25673,0.28441,0.13045,2.40337,1.72126,1.10345,0.003268,0.003268,0.003268
36,1264.41,2.40724,1.70555,1.10816,0.58376,0.25791,0.28556,0.13123,2.36518,1.67193,1.08272,0.00307,0.00307,0.00307
37,1298.29,2.36528,1.65536,1.12206,0.56016,0.25403,0.28202,0.12701,2.36686,1.64209,1.08299,0.002872,0.002872,0.002872
38,1330.43,2.3972,1.68024,1.10895,0.61201,0.25649,0.30063,0.13746,2.34454,1.62717,1.07665,0.002674,0.002674,0.002674
39,1364.92,2.461,1.68314,1.1064,0.56315,0.24297,0.27635,0.1256,2.40307,1.67149,1.08844,0.002476,0.002476,0.002476
40,1395.71,2.39114,1.65121,1.09276,0.54909,0.26288,0.29567,0.13296,2.35949,1.64484,1.07608,0.002278,0.002278,0.002278
41,1432.22,2.39642,1.92461,1.17181,0.61388,0.24243,0.29667,0.13936,2.38904,1.67219,1.07794,0.00208,0.00208,0.00208
42,1463.72,2.42589,1.82936,1.14,0.58595,0.25646,0.28986,0.13392,2.34515,1.63347,1.06616,0.001882,0.001882,0.001882
43,1498.98,2.39655,1.80359,1.15125,0.63743,0.24503,0.30812,0.1445,2.3532,1.64786,1.07576,0.001684,0.001684,0.001684
44,1534.09,2.4018,1.86158,1.13254,0.58892,0.2611,0.29597,0.13653,2.37875,1.62025,1.07107,0.001486,0.001486,0.001486
