epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.2067,2.45649,3.43881,1.26059,0.20659,0.11974,0.09693,0.05058,2.29092,2.52701,1.14411,0.0701071,0.00332143,0.00332143
2,76.114,2.40121,2.43448,1.15099,0.37077,0.20864,0.17576,0.07775,2.44056,2.2945,1.13139,0.0399754,0.006523,0.006523
3,106.453,2.40847,2.21742,1.14761,0.43723,0.25076,0.25679,0.11526,2.33542,2.05032,1.14882,0.00971161,0.00959257,0.00959257
4,140.235,2.34519,2.07186,1.13688,0.49767,0.29708,0.30332,0.13971,2.23783,1.86648,1.0951,0.009406,0.009406,0.009406
5,174.127,2.26151,1.93596,1.11656,0.57155,0.29349,0.32983,0.15055,2.24358,1.8691,1.08202,0.009208,0.009208,0.009208
6,205.533,2.23025,1.83578,1.10082,0.57137,0.31624,0.34416,0.16144,2.18751,1.68714,1.0748,0.00901,0.00901,0.00901
7,235.041,2.18315,1.75666,1.0868,0.62469,0.31471,0.35741,0.17103,2.1487,1.6423,1.0668,0.008812,0.008812,0.008812
8,263.937,2.19567,1.65501,1.08036,0.66637,0.31813,0.37352,0.18556,2.13545,1.5721,1.03981,0.008614,0.008614,0.008614
9,294.506,2.16581,1.61549,1.06921,0.65191,0.34104,0.39089,0.19465,2.09012,1.58345,1.0438,0.008416,0.008416,0.008416
10,323.48,2.16254,1.605,1.06863,0.64283,0.32705,0.36442,0.17697,2.11304,1.54939,1.06886,0.008218,0.008218,0.008218
11,353.373,2.09381,1.53194,1.05842,0.59546,0.34259,0.36984,0.18265,2.0394,1.51171,1.03536,0.00802,0.00802,0.00802
12,383.877,2.11601,1.57873,1.05004,0.64531,0.35682,0.3991,0.19519,2.05816,1.47932,1.02592,0.007822,0.007822,0.007822
13,440.47,2.07447,1.48272,1.03796,0.66074,0.37042,0.40843,0.20708,2.00071,1.45113,1.014,0.007624,0.007624,0.007624
14,469.29,2.03622,1.46471,1.03511,0.62486,0.33796,0.39287,0.19426,2.07379,1.52253,1.03256,0.007426,0.007426,0.007426
15,500.683,2.00229,1.39609,1.0299,0.66947,0.36399,0.41238,0.21269,1.9683,1.47156,1.01851,0.007228,0.007228,0.007228
16,530.825,1.98675,1.42059,1.03304,0.68506,0.37325,0.42366,0.21751,1.98762,1.4018,1.01164,0.00703,0.00703,0.00703
17,559.477,2.00309,1.41358,1.03369,0.67289,0.37618,0.42512,0.21976,1.97978,1.39171,1.02997,0.006832,0.006832,0.006832
18,588.821,2.00696,1.4166,1.02205,0.65017,0.37147,0.40787,0.20843,1.98462,1.39525,1.01002,0.006634,0.006634,0.006634
19,619.223,1.99616,1.36454,1.0213,0.68421,0.37479,0.41928,0.22295,1.96622,1.37919,1.01012,0.006436,0.006436,0.006436
20,647.988,1.94059,1.3375,1.01097,0.67605,0.38553,0.4354,0.23124,1.96137,1.36612,1.00726,0.006238,0.006238,0.006238
21,677.001,1.96083,1.36248,1.0126,0.68235,0.38869,0.43593,0.23271,1.93148,1.3392,0.99719,0.00604,0.00604,0.00604
22,708.433,1.91273,1.29954,1.0163,0.68235,0.39414,0.43971,0.23129,1.92492,1.30826,0.99934,0.005842,0.005842,0.005842
