epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.9206,4.12951,3.5916,1.80303,0.22493,0.03482,0.02024,0.00597,3.83229,4.27352,1.54285,0.0701071,0.00332143,0.00332143
2,71.7341,3.60634,2.93953,1.36396,0.49196,0.04948,0.01962,0.00565,3.62181,4.19156,1.4652,0.0399754,0.006523,0.006523
3,108.888,3.46448,2.87909,1.3316,0.42359,0.0312,0.02537,0.00906,3.30954,8.02009,1.35658,0.00971161,0.00959257,0.00959257
4,145.163,3.28904,2.76205,1.32988,0.28779,0.08962,0.03012,0.00881,3.27992,2.91919,1.37219,0.009406,0.009406,0.009406
5,180.101,3.18476,2.66707,1.31104,0.33401,0.11329,0.06526,0.02226,3.08971,2.51397,1.25982,0.009208,0.009208,0.009208
6,214.645,3.08608,2.61629,1.28556,0.07592,0.13967,0.06302,0.02107,3.03298,2.60081,1.28868,0.00901,0.00901,0.00901
7,247.52,3.05251,2.62443,1.28956,0.12723,0.09733,0.05737,0.02085,3.0797,2.52483,1.27415,0.008812,0.008812,0.008812
8,279.838,3.00676,2.45696,1.26615,0.32961,0.10945,0.07412,0.02763,3.002,2.5534,1.24788,0.008614,0.008614,0.008614
9,311.161,2.91624,2.41975,1.24087,0.32845,0.11486,0.06998,0.0248,3.02691,2.70935,1.29963,0.008416,0.008416,0.008416
10,343.24,2.93187,2.45617,1.2462,0.57056,0.09949,0.06979,0.02338,2.9207,2.65272,1.21216,0.008218,0.008218,0.008218
11,374.634,2.88857,2.37466,1.22306,0.40435,0.14143,0.12395,0.04924,2.7755,2.25013,1.18587,0.00802,0.00802,0.00802
12,406.834,2.88908,2.35517,1.21768,0.183,0.15049,0.11968,0.04914,2.75223,2.2381,1.15938,0.007822,0.007822,0.007822
13,441.224,2.83931,2.2817,1.19913,0.42859,0.15529,0.13032,0.05219,2.69668,2.19507,1.1538,0.007624,0.007624,0.007624
14,473.365,2.77459,2.18424,1.20204,0.45461,0.17927,0.16556,0.06505,2.73433,2.11012,1.19428,0.007426,0.007426,0.007426
15,505.289,2.6954,2.09852,1.18361,0.3158,0.17839,0.15844,0.0675,2.6589,2.07255,1.16057,0.007228,0.007228,0.007228
16,537.788,2.68329,2.09203,1.20516,0.34151,0.1902,0.1515,0.05645,2.79044,2.06954,1.17588,0.00703,0.00703,0.00703
17,569.909,2.68186,2.12555,1.20045,0.49451,0.17995,0.17135,0.06965,2.66947,1.98278,1.14975,0.006832,0.006832,0.006832
18,602.968,2.67147,2.0654,1.18385,0.33506,0.2096,0.18909,0.08,2.59437,2.01071,1.16337,0.006634,0.006634,0.006634
19,635.813,2.63863,2.00845,1.17275,0.33472,0.21807,0.17906,0.07854,2.58596,2.08172,1.14915,0.006436,0.006436,0.006436
20,667.786,2.58924,1.9541,1.1559,0.4305,0.2309,0.22345,0.09567,2.53768,1.89313,1.11577,0.006238,0.006238,0.006238
21,700.306,2.60749,1.98505,1.15878,0.39704,0.2366,0.21155,0.09017,2.53063,1.91094,1.1134,0.00604,0.00604,0.00604
22,733.507,2.50189,1.88807,1.16193,0.48617,0.24036,0.24615,0.10891,2.42858,1.83262,1.10693,0.005842,0.005842,0.005842
23,766.452,2.49771,1.90486,1.15856,0.48894,0.24012,0.24774,0.10702,2.448,1.8132,1.10824,0.005644,0.005644,0.005644
24,798.697,2.56804,1.90907,1.15373,0.43964,0.23417,0.24038,0.10064,2.50345,1.80944,1.12421,0.005446,0.005446,0.005446
25,831.172,2.50544,1.83494,1.15496,0.51271,0.22779,0.26168,0.1223,2.45018,1.8089,1.09489,0.005248,0.005248,0.005248
26,863.333,2.45127,1.7685,1.1279,0.57387,0.23994,0.27098,0.12426,2.39668,1.76297,1.10096,0.00505,0.00505,0.00505
27,895.521,2.47151,1.7826,1.14286,0.58836,0.23853,0.28849,0.13012,2.3985,1.83905,1.10527,0.004852,0.004852,0.004852
28,930.057,2.42046,1.76223,1.12723,0.57398,0.24888,0.28602,0.13636,2.34288,1.76141,1.09612,0.004654,0.004654,0.004654
29,962.141,2.48212,1.77111,1.1314,0.55309,0.26205,0.28478,0.13017,2.33099,1.68568,1.08538,0.004456,0.004456,0.004456
30,988.442,2.40817,1.70437,1.12585,0.50352,0.26227,0.28575,0.13252,2.34141,1.65214,1.0765,0.004258,0.004258,0.004258
31,1014.96,2.388,1.71359,1.10375,0.56942,0.26205,0.30013,0.1442,2.29201,1.67243,1.07198,0.00406,0.00406,0.00406
32,1042.11,2.35526,1.67605,1.11056,0.58729,0.24848,0.31097,0.15193,2.32134,1.69669,1.07221,0.003862,0.003862,0.003862
33,1071.75,2.34681,1.64775,1.1089,0.54675,0.28228,0.30547,0.14412,2.26514,1.6457,1.06435,0.003664,0.003664,0.003664
34,1104.25,2.35263,1.6836,1.09914,0.56665,0.26699,0.29599,0.13407,2.35622,1.64846,1.06824,0.003466,0.003466,0.003466
