epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,142.009,3.9364,3.46382,2.18807,0.03867,0.10426,0.0428,0.01682,2.78127,2.43271,1.5388,0.0700185,0.00333127,0.00333127
2,278.746,2.61934,2.3885,1.45398,0.16695,0.16246,0.07444,0.03371,2.27433,1.96719,1.282,0.0399746,0.00662062,0.00662062
3,414.921,2.26414,2.03923,1.28823,0.32798,0.13824,0.10367,0.05095,1.99952,1.70497,1.19793,0.00988657,0.00986597,0.00986597
4,552.519,2.06581,1.84956,1.21741,0.1819,0.16028,0.12135,0.06241,1.85183,1.54189,1.14406,0.009802,0.009802,0.009802
5,683.569,1.92417,1.68993,1.16691,0.21799,0.16486,0.14309,0.07412,1.7653,1.47608,1.11073,0.009736,0.009736,0.009736
6,816.251,1.84605,1.59783,1.13293,0.2346,0.18606,0.15656,0.08187,1.70561,1.37198,1.08621,0.00967,0.00967,0.00967
7,944.428,1.7782,1.52026,1.11403,0.25378,0.20223,0.17248,0.09316,1.65184,1.32208,1.07386,0.009604,0.009604,0.009604
8,1056.08,1.73035,1.46099,1.09562,0.27812,0.20855,0.18457,0.09947,1.61541,1.27095,1.05824,0.009538,0.009538,0.009538
9,1185.83,1.6958,1.42522,1.08315,0.28406,0.21233,0.19189,0.10441,1.57834,1.24959,1.04451,0.009472,0.009472,0.009472
10,1318.77,1.65615,1.36679,1.0685,0.2831,0.23145,0.20503,0.11344,1.53893,1.21202,1.03292,0.009406,0.009406,0.009406
11,1454.85,1.64123,1.34562,1.06031,0.30992,0.23006,0.20964,0.1144,1.53264,1.19731,1.02868,0.00934,0.00934,0.00934
12,1553.71,1.60969,1.31442,1.05576,0.31142,0.24324,0.22422,0.1236,1.50221,1.16408,1.02022,0.009274,0.009274,0.009274
13,1668.89,1.59485,1.29632,1.04486,0.31358,0.24365,0.22449,0.12326,1.50806,1.15881,1.01704,0.009208,0.009208,0.009208
14,1802.18,1.59158,1.27878,1.04079,0.32419,0.24234,0.23359,0.12923,1.49973,1.16456,1.01065,0.009142,0.009142,0.009142
15,1929.42,1.59037,1.27366,1.03181,0.34118,0.25991,0.24352,0.13941,1.48172,1.13793,1.0001,0.009076,0.009076,0.009076
16,2065.9,1.58406,1.26745,1.02903,0.33019,0.26084,0.24584,0.1366,1.48396,1.13756,0.99811,0.00901,0.00901,0.00901
17,2199.18,1.57728,1.25598,1.02532,0.34138,0.26346,0.25207,0.1413,1.47901,1.13125,0.99681,0.008944,0.008944,0.008944
18,2337.55,1.5594,1.23864,1.01467,0.33482,0.26833,0.25334,0.14165,1.4646,1.1261,0.99276,0.008878,0.008878,0.008878
19,2470.27,1.54561,1.22263,1.0136,0.34976,0.27583,0.26261,0.14784,1.44999,1.1069,0.98618,0.008812,0.008812,0.008812
