epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,41.5159,4.12637,3.70622,1.77931,0.22369,0.01351,0.01022,0.00293,3.97165,4.51908,1.5239,0.0701071,0.00332143,0.00332143
2,78.0782,3.59893,2.98744,1.3667,0.06588,0.05374,0.02519,0.00766,3.54033,3.80046,1.65352,0.0399754,0.006523,0.006523
3,113.687,3.38746,2.85491,1.33166,0.42105,0.05033,0.03285,0.00982,3.48806,3.4245,1.31824,0.00971161,0.00959257,0.00959257
4,151.353,3.24076,2.73717,1.32983,0.35763,0.0743,0.05334,0.01612,3.17797,3.25322,1.33189,0.009406,0.009406,0.009406
5,186.761,3.17089,2.69122,1.32829,0.35331,0.10178,0.05831,0.01861,3.04109,2.68861,1.27383,0.009208,0.009208,0.009208
6,222.793,3.0773,2.6279,1.29785,0.18388,0.0992,0.06869,0.02188,3.1092,2.62392,1.35275,0.00901,0.00901,0.00901
7,256.824,3.05045,2.59814,1.29713,0.33548,0.12871,0.07148,0.02611,2.9696,2.45276,1.25232,0.008812,0.008812,0.008812
8,291.358,2.971,2.43951,1.26494,0.56883,0.10097,0.08374,0.02883,2.98434,2.63316,1.26348,0.008614,0.008614,0.008614
9,326.7,2.91994,2.40886,1.2483,0.36231,0.15012,0.08777,0.03302,2.91281,2.49012,1.24858,0.008416,0.008416,0.008416
10,361.039,2.91958,2.45456,1.24133,0.50914,0.11398,0.09648,0.03537,2.84278,2.39564,1.24986,0.008218,0.008218,0.008218
11,393.296,2.86565,2.34637,1.22555,0.43551,0.14911,0.12598,0.04734,2.77112,2.29327,1.18902,0.00802,0.00802,0.00802
12,427.012,2.8781,2.36388,1.22651,0.18525,0.14178,0.11437,0.04323,3.03222,2.43412,1.20037,0.007822,0.007822,0.007822
13,462.55,2.80399,2.29139,1.20267,0.46041,0.159,0.14946,0.05733,2.72422,2.15659,1.19534,0.007624,0.007624,0.007624
14,495.62,2.7817,2.22776,1.2069,0.46668,0.17239,0.1643,0.06343,2.73944,2.08994,1.19398,0.007426,0.007426,0.007426
15,530.116,2.72501,2.14937,1.20145,0.49585,0.15927,0.139,0.05551,2.69324,2.16604,1.19566,0.007228,0.007228,0.007228
16,564.291,2.67926,2.13325,1.20876,0.41893,0.17311,0.14264,0.05477,2.87125,2.20374,1.18095,0.00703,0.00703,0.00703
17,596.953,2.67191,2.11541,1.19613,0.39581,0.19196,0.19182,0.0755,2.71687,2.09631,1.19368,0.006832,0.006832,0.006832
18,630.494,2.67623,2.07634,1.18813,0.3686,0.20985,0.19761,0.08237,2.64624,1.95478,1.15721,0.006634,0.006634,0.006634
19,663.109,2.65237,2.01002,1.17942,0.42158,0.21791,0.21517,0.09496,2.54812,1.90672,1.13377,0.006436,0.006436,0.006436
20,692.94,2.56839,1.92631,1.16194,0.46503,0.20145,0.21979,0.09387,2.49438,1.93326,1.11265,0.006238,0.006238,0.006238
21,722.351,2.61833,1.9734,1.16405,0.47588,0.22407,0.22627,0.0951,2.55392,1.81126,1.14752,0.00604,0.00604,0.00604
22,753.112,2.50684,1.86769,1.16819,0.41443,0.23307,0.22467,0.09939,2.49779,1.8378,1.10487,0.005842,0.005842,0.005842
23,784.335,2.48109,1.86331,1.15269,0.62079,0.22639,0.26489,0.11878,2.42044,1.78868,1.11274,0.005644,0.005644,0.005644
24,818.12,2.53912,1.85377,1.14126,0.48346,0.2406,0.24878,0.10857,2.4357,1.79087,1.10559,0.005446,0.005446,0.005446
25,851.795,2.46269,1.80083,1.14843,0.41581,0.23594,0.23832,0.11276,2.43742,1.77695,1.09341,0.005248,0.005248,0.005248
