epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.9541,2.88161,2.8007,1.29269,0.30784,0.06307,0.06353,0.02345,2.91532,10.6594,1.35317,0.0701071,0.00332143,0.00332143
2,73.7276,2.88298,2.40762,1.23745,0.20069,0.16604,0.10264,0.03866,2.86739,2.90738,1.23862,0.0399754,0.006523,0.006523
3,108.267,2.85271,2.38592,1.23577,0.26241,0.14848,0.12619,0.04672,2.73814,2.6031,1.29126,0.00971161,0.00959257,0.00959257
4,143.543,2.80789,2.31566,1.23775,0.30354,0.17965,0.14182,0.05477,2.80782,2.27301,1.20325,0.009406,0.009406,0.009406
5,180.724,2.67884,2.14447,1.20999,0.37706,0.21706,0.19242,0.07958,2.60738,2.08397,1.17722,0.009208,0.009208,0.009208
6,215.986,2.6593,2.08012,1.19785,0.44697,0.21433,0.18931,0.07758,2.66826,1.94429,1.23165,0.00901,0.00901,0.00901
7,248.191,2.5999,2.0707,1.189,0.48078,0.19619,0.22504,0.09395,2.5596,1.9831,1.15446,0.008812,0.008812,0.008812
8,281.086,2.55855,1.96609,1.1692,0.46457,0.22906,0.23978,0.10445,2.46496,1.92267,1.11069,0.008614,0.008614,0.008614
9,314.764,2.53872,1.96676,1.1566,0.36624,0.24319,0.2253,0.09679,2.44803,1.98255,1.13225,0.008416,0.008416,0.008416
10,347.542,2.53927,1.90365,1.15707,0.4721,0.23087,0.24321,0.10652,2.48344,1.80564,1.1307,0.008218,0.008218,0.008218
11,380.796,2.51918,1.88863,1.15718,0.43502,0.24517,0.24579,0.11015,2.41172,2.01263,1.1081,0.00802,0.00802,0.00802
12,413.963,2.51857,1.89399,1.14225,0.48182,0.26086,0.27646,0.12355,2.3847,1.77849,1.10295,0.007822,0.007822,0.007822
13,448.732,2.42448,1.7996,1.11055,0.54553,0.25635,0.28505,0.12604,2.39062,1.67451,1.09224,0.007624,0.007624,0.007624
14,480.435,2.39372,1.75328,1.11327,0.57306,0.2719,0.30651,0.13784,2.33444,1.70175,1.07744,0.007426,0.007426,0.007426
15,514.409,2.35772,1.70611,1.10589,0.65354,0.24886,0.29004,0.12459,2.36458,1.68142,1.11891,0.007228,0.007228,0.007228
16,545.804,2.31753,1.69387,1.11678,0.56114,0.2809,0.3081,0.14166,2.28018,1.57988,1.07571,0.00703,0.00703,0.00703
17,575.213,2.33294,1.71484,1.122,0.59159,0.27261,0.31792,0.14408,2.31062,1.71041,1.07792,0.006832,0.006832,0.006832
18,608.548,2.38602,1.71496,1.11488,0.55044,0.26509,0.30383,0.14339,2.3352,1.66952,1.08156,0.006634,0.006634,0.006634
19,640.125,2.32834,1.65917,1.09767,0.64102,0.26683,0.31723,0.14877,2.28238,1.70052,1.09044,0.006436,0.006436,0.006436
20,672.605,2.27117,1.59994,1.08642,0.56934,0.29575,0.32025,0.14398,2.26302,1.62169,1.07947,0.006238,0.006238,0.006238
21,705.653,2.29614,1.64632,1.08429,0.58223,0.27927,0.3217,0.15294,2.21923,1.54037,1.0584,0.00604,0.00604,0.00604
22,739.524,2.22702,1.56742,1.09764,0.61203,0.30176,0.34975,0.16668,2.21441,1.53032,1.05745,0.005842,0.005842,0.005842
23,772.941,2.21315,1.59889,1.08584,0.65287,0.29472,0.33809,0.15374,2.20151,1.57579,1.04945,0.005644,0.005644,0.005644
24,805.704,2.29645,1.62271,1.08157,0.62347,0.2824,0.33875,0.15822,2.2014,1.54382,1.05287,0.005446,0.005446,0.005446
25,838.766,2.2119,1.56205,1.07803,0.6039,0.29674,0.34448,0.17223,2.15139,1.54208,1.0419,0.005248,0.005248,0.005248
26,871.489,2.19246,1.49473,1.06718,0.63308,0.29289,0.35219,0.17151,2.15863,1.54117,1.04658,0.00505,0.00505,0.00505
27,904.327,2.22544,1.56457,1.07636,0.67547,0.2913,0.35818,0.17504,2.1685,1.51986,1.04576,0.004852,0.004852,0.004852
28,939.252,2.18052,1.50515,1.07426,0.62203,0.28625,0.38153,0.19054,2.19584,1.58869,1.04443,0.004654,0.004654,0.004654
29,971.753,2.2213,1.55434,1.06242,0.67367,0.3085,0.36457,0.178,2.14917,1.45764,1.05505,0.004456,0.004456,0.004456
30,1003.86,2.18524,1.50381,1.06558,0.61472,0.31502,0.35142,0.16481,2.15212,1.48247,1.03754,0.004258,0.004258,0.004258
31,1036.15,2.18,1.48029,1.05023,0.64692,0.31528,0.37154,0.1888,2.12023,1.43408,1.02769,0.00406,0.00406,0.00406
32,1069.04,2.15633,1.47721,1.05639,0.64833,0.31388,0.36638,0.18171,2.13001,1.46083,1.04353,0.003862,0.003862,0.003862
33,1101.65,2.13821,1.43741,1.04936,0.65806,0.31533,0.37513,0.18784,2.08985,1.44047,1.02578,0.003664,0.003664,0.003664
34,1134.46,2.16285,1.47968,1.05045,0.63943,0.30718,0.36683,0.17987,2.16165,1.46074,1.04471,0.003466,0.003466,0.003466
35,1167.24,2.12997,1.44647,1.04739,0.67265,0.32298,0.37772,0.18816,2.08196,1.40133,1.02941,0.003268,0.003268,0.003268
36,1199.99,2.07905,1.39239,1.02849,0.66201,0.3256,0.37882,0.19278,2.06534,1.41664,1.0246,0.00307,0.00307,0.00307
37,1233.22,2.05655,1.35916,1.04422,0.67647,0.32694,0.38782,0.19355,2.08294,1.40348,1.01845,0.002872,0.002872,0.002872
38,1266.49,2.06085,1.38015,1.03114,0.68983,0.32089,0.39194,0.20098,2.04324,1.39226,1.01519,0.002674,0.002674,0.002674
39,1300.15,2.11828,1.38486,1.02798,0.65555,0.31243,0.36688,0.18327,2.09634,1.44684,1.0262,0.002476,0.002476,0.002476
40,1332.06,2.06017,1.36107,1.01783,0.63436,0.32703,0.37342,0.18495,2.07499,1.39639,1.01018,0.002278,0.002278,0.002278
41,1365.97,2.09514,1.59826,1.09065,0.7002,0.32077,0.38833,0.19686,2.0706,1.39232,1.01269,0.00208,0.00208,0.00208
42,1395.47,2.11112,1.52621,1.06035,0.68346,0.31712,0.37854,0.1952,2.04281,1.38205,1.00627,0.001882,0.001882,0.001882
43,1427.62,2.0891,1.50946,1.07245,0.67665,0.32085,0.37974,0.19254,2.05964,1.41245,1.01008,0.001684,0.001684,0.001684
44,1459.93,2.09036,1.54572,1.06235,0.68278,0.33271,0.39526,0.20429,2.02475,1.37183,1.00724,0.001486,0.001486,0.001486
45,1492.84,2.03165,1.43511,1.04866,0.67683,0.33489,0.39379,0.20012,2.03701,1.39036,1.00517,0.001288,0.001288,0.001288
46,1525.01,2.03341,1.41949,1.05316,0.67391,0.33216,0.38602,0.19787,2.04077,1.3489,1.01448,0.00109,0.00109,0.00109
47,1558.06,2.05737,1.41857,1.04075,0.69943,0.3352,0.39869,0.20865,2.01,1.33116,1.00336,0.000892,0.000892,0.000892
48,1590.84,2.0258,1.50234,1.03753,0.69522,0.33173,0.39473,0.2064,2.00522,1.35057,0.99711,0.000694,0.000694,0.000694
49,1623.59,2.03015,1.44048,1.05382,0.66407,0.33704,0.39196,0.20494,2.00856,1.35163,0.99821,0.000496,0.000496,0.000496
50,1656.01,2.0137,1.42003,1.04491,0.68484,0.33721,0.39587,0.20613,2.02093,1.34613,0.99441,0.000298,0.000298,0.000298
