epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.219,2.60743,2.81902,1.36271,0.24166,0.11176,0.08059,0.03438,2.52025,3.06037,1.31555,0.0701071,0.00332143,0.00332143
2,86.0952,2.5699,2.4241,1.30107,0.54799,0.12544,0.14173,0.065,2.49401,3.10764,1.36077,0.0399754,0.006523,0.006523
3,129.333,2.55929,2.2891,1.31238,0.33486,0.19769,0.1738,0.07801,2.38329,2.51976,1.26123,0.00971161,0.00959257,0.00959257
4,165.759,2.47937,2.18946,1.30164,0.35453,0.21853,0.19476,0.08357,2.45824,2.27155,1.30389,0.009406,0.009406,0.009406
5,202.998,2.41765,2.11087,1.28671,0.43875,0.26303,0.25025,0.11133,2.33815,2.01593,1.23033,0.009208,0.009208,0.009208
6,240.684,2.40466,2.04059,1.26141,0.47766,0.2392,0.25365,0.11786,2.39094,1.98361,1.24558,0.00901,0.00901,0.00901
7,276.312,2.35442,2.04305,1.26264,0.49344,0.26503,0.27602,0.12539,2.24517,1.7907,1.22789,0.008812,0.008812,0.008812
8,311.314,2.29971,1.89293,1.23202,0.4774,0.23451,0.25004,0.12331,2.38481,2.74849,1.20209,0.008614,0.008614,0.008614
9,347.804,2.30741,1.87834,1.22631,0.42803,0.28284,0.29326,0.13589,2.21567,1.80186,1.21136,0.008416,0.008416,0.008416
10,382.728,2.29778,1.91535,1.22712,0.439,0.26707,0.28102,0.13655,2.26687,1.78738,1.18601,0.008218,0.008218,0.008218
11,417.614,2.23696,1.79059,1.21921,0.54711,0.27476,0.30001,0.1394,2.22406,1.78936,1.20804,0.00802,0.00802,0.00802
12,453.249,2.28671,1.85248,1.22229,0.5762,0.26962,0.31072,0.14982,2.21646,1.82419,1.17986,0.007822,0.007822,0.007822
13,490.092,2.20062,1.73688,1.18535,0.61229,0.29886,0.35628,0.17135,2.13873,1.68524,1.16463,0.007624,0.007624,0.007624
14,525.67,2.16059,1.6776,1.18034,0.61188,0.31099,0.35285,0.16824,2.10384,1.64964,1.1713,0.007426,0.007426,0.007426
15,562.101,2.13962,1.65949,1.17188,0.57337,0.29504,0.33562,0.16376,2.12503,1.73292,1.16786,0.007228,0.007228,0.007228
16,597.872,2.13368,1.68126,1.18663,0.59685,0.3379,0.36967,0.18638,2.06976,1.56693,1.14072,0.00703,0.00703,0.00703
17,633.305,2.13596,1.67509,1.18687,0.62963,0.30781,0.35925,0.18116,2.09339,1.64685,1.15254,0.006832,0.006832,0.006832
18,668.501,2.15572,1.65723,1.17694,0.54265,0.31329,0.34719,0.17496,2.10618,1.63681,1.13956,0.006634,0.006634,0.006634
19,703.292,2.10917,1.57909,1.15611,0.67676,0.32705,0.38207,0.19351,2.08343,1.56457,1.16318,0.006436,0.006436,0.006436
20,738.476,2.05287,1.54775,1.14554,0.56122,0.31913,0.34779,0.16995,2.1221,1.57458,1.14278,0.006238,0.006238,0.006238
21,773.721,2.08542,1.58777,1.15408,0.60856,0.33514,0.37773,0.19472,2.03363,1.50299,1.12242,0.00604,0.00604,0.00604
22,809.581,2.03822,1.54902,1.1589,0.61988,0.32368,0.37589,0.19107,2.03441,1.50534,1.11661,0.005842,0.005842,0.005842
23,841.595,2.06065,1.56247,1.15408,0.68358,0.33168,0.3987,0.20983,1.99091,1.49321,1.12366,0.005644,0.005644,0.005644
24,874.062,2.05968,1.55647,1.13543,0.69072,0.32654,0.39957,0.21391,1.98833,1.50857,1.11333,0.005446,0.005446,0.005446
25,909.642,2.03297,1.5006,1.14465,0.6319,0.34747,0.40186,0.21191,1.97887,1.45994,1.10416,0.005248,0.005248,0.005248
26,944.319,1.98999,1.43777,1.12579,0.70459,0.34062,0.42066,0.22246,1.96559,1.47046,1.11469,0.00505,0.00505,0.00505
27,975.663,2.02342,1.50091,1.13849,0.68876,0.33839,0.404,0.21099,1.98804,1.48787,1.12236,0.004852,0.004852,0.004852
28,1012.95,1.98383,1.43968,1.12974,0.63374,0.34868,0.40317,0.21155,1.97434,1.43445,1.10358,0.004654,0.004654,0.004654
29,1045.52,2.03595,1.4801,1.12465,0.66202,0.36784,0.4198,0.22059,1.98504,1.41995,1.12005,0.004456,0.004456,0.004456
30,1080.67,1.9876,1.43234,1.12417,0.64937,0.36365,0.41459,0.21487,1.96469,1.41452,1.0991,0.004258,0.004258,0.004258
31,1115.8,1.98571,1.42028,1.11138,0.67622,0.36727,0.43534,0.2314,1.95829,1.43352,1.10157,0.00406,0.00406,0.00406
32,1151.28,1.96578,1.41893,1.10901,0.66463,0.35234,0.41676,0.22047,1.99175,1.39948,1.10131,0.003862,0.003862,0.003862
33,1185.83,1.93327,1.39292,1.10369,0.643,0.36832,0.42521,0.22391,1.94051,1.38847,1.09424,0.003664,0.003664,0.003664
34,1221.63,1.95054,1.41713,1.10272,0.69999,0.36216,0.42757,0.23061,1.91071,1.39004,1.08984,0.003466,0.003466,0.003466
35,1255.98,1.92138,1.37755,1.09198,0.66277,0.38107,0.43272,0.2264,1.94488,1.37509,1.09351,0.003268,0.003268,0.003268
36,1289.91,1.90035,1.34432,1.085,0.67883,0.37951,0.43828,0.23774,1.92781,1.36265,1.0882,0.00307,0.00307,0.00307
37,1326.32,1.88984,1.33539,1.10551,0.70415,0.37544,0.44222,0.2324,1.91284,1.34758,1.08669,0.002872,0.002872,0.002872
38,1361.74,1.89537,1.34373,1.09074,0.69401,0.37763,0.44312,0.23779,1.90138,1.32619,1.07616,0.002674,0.002674,0.002674
39,1397.74,1.94529,1.36035,1.0854,0.72759,0.36502,0.44239,0.23517,1.91732,1.36856,1.08888,0.002476,0.002476,0.002476
40,1431.88,1.87114,1.30784,1.07648,0.67949,0.38065,0.43493,0.22797,1.91805,1.34254,1.08103,0.002278,0.002278,0.002278
41,1467.07,1.92749,1.53662,1.15602,0.6927,0.38294,0.44561,0.23946,1.89436,1.35243,1.08335,0.00208,0.00208,0.00208
42,1499.79,1.93415,1.4722,1.12874,0.68549,0.37821,0.44406,0.24269,1.89363,1.32994,1.07877,0.001882,0.001882,0.001882
43,1532.47,1.92891,1.45072,1.13839,0.66893,0.38341,0.44557,0.24229,1.89636,1.32952,1.07521,0.001684,0.001684,0.001684
44,1565.45,1.93588,1.44995,1.12614,0.68879,0.38754,0.44847,0.2441,1.89192,1.33293,1.07995,0.001486,0.001486,0.001486
45,1599.57,1.87061,1.38395,1.10521,0.68582,0.39148,0.45179,0.2462,1.87711,1.30114,1.0694,0.001288,0.001288,0.001288
46,1633.52,1.87634,1.3999,1.12772,0.678,0.39281,0.45035,0.2456,1.87108,1.28462,1.07956,0.00109,0.00109,0.00109
47,1665.74,1.88375,1.37308,1.10422,0.68281,0.39475,0.4519,0.25189,1.8572,1.28058,1.06662,0.000892,0.000892,0.000892
48,1697.86,1.87315,1.43017,1.10236,0.71111,0.39139,0.45732,0.25335,1.84754,1.28203,1.06447,0.000694,0.000694,0.000694
49,1732.5,1.87988,1.37969,1.1176,0.69767,0.39517,0.45649,0.25422,1.8425,1.27164,1.06161,0.000496,0.000496,0.000496
50,1765.94,1.85639,1.34997,1.10773,0.68823,0.3947,0.45674,0.25402,1.8516,1.27759,1.05883,0.000298,0.000298,0.000298
