epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.6102,5.18183,6.08912,3.44551,0.0066,0.02763,0.00538,0.0014,4.52844,4.01362,2.71508,0.0701071,0.00332143,0.00332143
2,68.1622,4.29664,3.55405,2.23789,0.01322,0.01343,0.00387,0.00094,4.2178,inf,2.1593,0.0399754,0.006523,0.006523
3,96.5673,3.89709,3.27421,1.87784,0.04624,0.04955,0.02055,0.00618,3.61168,3.29184,1.74833,0.00971161,0.00959257,0.00959257
4,127.609,3.58303,3.00504,1.69445,0.03643,0.08555,0.02658,0.00825,3.51382,3.06566,1.63617,0.009406,0.009406,0.009406
5,159.12,3.35063,2.79871,1.56383,0.12856,0.07704,0.04294,0.01225,3.34374,2.58591,1.53153,0.009208,0.009208,0.009208
6,189.498,3.17083,2.62062,1.47151,0.16854,0.09131,0.05532,0.02002,3.12599,2.57616,1.40283,0.00901,0.00901,0.00901
7,218.082,3.07233,2.54319,1.43915,0.38229,0.10802,0.07431,0.02478,3.16185,2.41612,1.47733,0.008812,0.008812,0.008812
8,245.241,2.99708,2.34201,1.38118,0.14853,0.11103,0.0689,0.02263,3.23911,2.39293,1.38111,0.008614,0.008614,0.008614
9,274.358,2.90979,2.2366,1.34248,0.24981,0.13739,0.12119,0.0481,2.82478,2.13763,1.29221,0.008416,0.008416,0.008416
10,298.768,2.86422,2.2175,1.32921,0.33692,0.16377,0.12586,0.04815,2.85067,2.14682,1.34332,0.008218,0.008218,0.008218
11,326.348,2.78219,2.09012,1.2962,0.34561,0.21812,0.17139,0.06959,2.7859,2.60752,1.31659,0.00802,0.00802,0.00802
12,355.49,2.76527,2.05622,1.27948,0.41617,0.20297,0.19314,0.0794,2.62671,1.89175,1.21312,0.007822,0.007822,0.007822
13,386.016,2.67624,1.93013,1.23786,0.4356,0.20998,0.20896,0.08423,2.59452,1.83551,1.21837,0.007624,0.007624,0.007624
14,411.636,2.60303,1.86775,1.2255,0.52424,0.22085,0.23586,0.0972,2.57554,1.79046,1.19124,0.007426,0.007426,0.007426
15,440.652,2.52321,1.80078,1.20314,0.40923,0.20189,0.2008,0.09131,2.54078,1.96223,1.1923,0.007228,0.007228,0.007228
16,468.268,2.50265,1.78788,1.22125,0.49216,0.22468,0.23234,0.0949,2.5535,1.79235,1.18012,0.00703,0.00703,0.00703
17,495.48,2.50109,1.76802,1.21929,0.55777,0.25715,0.28796,0.12483,2.42548,1.70017,1.16811,0.006832,0.006832,0.006832
18,522.7,2.5009,1.72386,1.19265,0.54638,0.26412,0.28804,0.12159,2.40561,1.65518,1.16222,0.006634,0.006634,0.006634
19,552.167,2.45644,1.67716,1.17826,0.57598,0.26461,0.301,0.13176,2.38281,1.68275,1.15198,0.006436,0.006436,0.006436
20,579.842,2.38598,1.62022,1.15848,0.54087,0.26261,0.28426,0.12714,2.38708,1.65524,1.13457,0.006238,0.006238,0.006238
21,606.907,2.40437,1.66121,1.16226,0.57293,0.27931,0.31552,0.14279,2.31238,1.57001,1.12356,0.00604,0.00604,0.00604
22,635.28,2.33008,1.58269,1.16895,0.5719,0.28724,0.31279,0.13974,2.29993,1.54164,1.12397,0.005842,0.005842,0.005842
23,663.692,2.31162,1.57752,1.16052,0.66281,0.28023,0.33174,0.14894,2.28188,1.54861,1.11628,0.005644,0.005644,0.005644
24,691.481,2.34391,1.58431,1.13691,0.56686,0.28744,0.32072,0.14894,2.27764,1.49554,1.10305,0.005446,0.005446,0.005446
25,720.006,2.28933,1.51816,1.1478,0.51995,0.25939,0.28421,0.13274,2.31792,1.61988,1.11227,0.005248,0.005248,0.005248
26,746.461,2.28088,1.45659,1.13431,0.62373,0.29438,0.33896,0.15616,2.23638,1.49664,1.108,0.00505,0.00505,0.00505
27,774.131,2.27879,1.50358,1.139,0.63233,0.26115,0.30767,0.14153,2.26361,1.61568,1.11577,0.004852,0.004852,0.004852
28,805.972,2.22502,1.45083,1.12352,0.60813,0.29876,0.3467,0.16433,2.24049,1.49119,1.09322,0.004654,0.004654,0.004654
29,833.972,2.25839,1.45982,1.12067,0.64801,0.3116,0.35519,0.16705,2.19656,1.42299,1.09685,0.004456,0.004456,0.004456
30,860.203,2.23621,1.4432,1.12436,0.65458,0.314,0.35391,0.16363,2.19781,1.41137,1.09532,0.004258,0.004258,0.004258
31,885.863,2.22648,1.42935,1.10876,0.61276,0.31891,0.36256,0.17706,2.15157,1.45323,1.07876,0.00406,0.00406,0.00406
32,912.084,2.19999,1.41037,1.1133,0.63697,0.32012,0.36481,0.17221,2.22091,1.40696,1.09661,0.003862,0.003862,0.003862
33,936.891,2.16061,1.3899,1.09616,0.59839,0.31642,0.35765,0.17268,2.14632,1.44541,1.07607,0.003664,0.003664,0.003664
34,961.892,2.19078,1.41967,1.10087,0.63397,0.32539,0.36688,0.17695,2.13078,1.39228,1.07033,0.003466,0.003466,0.003466
35,987.269,2.14945,1.38868,1.09297,0.66728,0.3207,0.37949,0.18431,2.11842,1.4174,1.07014,0.003268,0.003268,0.003268
36,1013.64,2.11581,1.34606,1.07824,0.6487,0.3242,0.3669,0.17684,2.1343,1.38024,1.07208,0.00307,0.00307,0.00307
37,1042.7,2.07126,1.31734,1.08869,0.65734,0.33141,0.37842,0.18337,2.10067,1.34615,1.0629,0.002872,0.002872,0.002872
38,1070.06,2.10094,1.33973,1.08271,0.64941,0.31607,0.36722,0.1798,2.13269,1.35547,1.0667,0.002674,0.002674,0.002674
39,1098.19,2.15274,1.3457,1.08037,0.71188,0.32531,0.39056,0.18922,2.10471,1.378,1.07069,0.002476,0.002476,0.002476
40,1121.13,2.08556,1.31081,1.066,0.6555,0.32685,0.37643,0.18453,2.1077,1.33306,1.06879,0.002278,0.002278,0.002278
41,1143.25,2.12777,1.52173,1.1496,0.6273,0.32406,0.37115,0.18232,2.1438,1.39391,1.06886,0.00208,0.00208,0.00208
42,1167.51,2.14528,1.49732,1.1185,0.66013,0.33118,0.38534,0.19102,2.08062,1.35909,1.05646,0.001882,0.001882,0.001882
43,1192.04,2.12318,1.46091,1.13126,0.72299,0.3202,0.39543,0.19492,2.09925,1.39887,1.05864,0.001684,0.001684,0.001684
44,1212.19,2.1381,1.48142,1.11756,0.66994,0.32838,0.38588,0.19182,2.08217,1.34772,1.05833,0.001486,0.001486,0.001486
45,1234.36,2.0802,1.38683,1.10768,0.69319,0.33108,0.39623,0.19307,2.10152,1.41408,1.05909,0.001288,0.001288,0.001288
46,1260.23,2.07276,1.38779,1.11336,0.69487,0.33388,0.39942,0.19796,2.07377,1.35134,1.05678,0.00109,0.00109,0.00109
47,1279.56,2.09678,1.37373,1.09706,0.68537,0.34601,0.39963,0.20081,2.06441,1.31249,1.05233,0.000892,0.000892,0.000892
48,1306.47,2.08422,1.47233,1.09912,0.69544,0.33726,0.39547,0.19854,2.06081,1.3059,1.05167,0.000694,0.000694,0.000694
49,1333.12,2.08311,1.40847,1.11675,0.70562,0.32946,0.39148,0.1941,2.08827,1.32022,1.05433,0.000496,0.000496,0.000496
50,1358.01,2.06771,1.39242,1.10933,0.68691,0.34398,0.40189,0.2022,2.06597,1.31262,1.05277,0.000298,0.000298,0.000298
