epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.3693,5.06056,5.33593,3.28249,0.00975,0.00853,0.00285,0.00068,4.59194,4.38378,2.55605,0.0701071,0.00332143,0.00332143
2,65.0342,4.36408,3.61503,2.26244,0.02003,0.01477,0.00545,0.00132,4.11953,5.09271,2.00961,0.0399754,0.006523,0.006523
3,102.312,3.9353,3.27538,1.87705,0.23298,0.02833,0.01046,0.00309,3.90434,7.33065,1.81132,0.00971161,0.00959257,0.00959257
4,139.394,3.62041,3.08872,1.69071,0.25509,0.04757,0.02187,0.00647,3.52693,2.88355,1.58434,0.009406,0.009406,0.009406
5,172.661,3.41995,2.89313,1.56118,0.2826,0.06851,0.03367,0.01019,3.39011,3.43856,1.50194,0.009208,0.009208,0.009208
6,205.797,3.22854,2.72362,1.48011,0.10936,0.09873,0.05169,0.01741,3.18176,3.13949,1.5018,0.00901,0.00901,0.00901
7,238.601,3.13631,2.69821,1.45279,0.31661,0.09865,0.0591,0.0213,3.24861,2.54209,1.54869,0.008812,0.008812,0.008812
8,266.41,3.05732,2.52145,1.39495,0.12593,0.11206,0.07718,0.02927,2.97134,2.45479,1.33014,0.008614,0.008614,0.008614
9,296.104,2.96776,2.44594,1.35305,0.39284,0.13423,0.09441,0.03805,2.87744,2.30813,1.31533,0.008416,0.008416,0.008416
10,325.57,2.93912,2.43429,1.34804,0.19338,0.14695,0.10995,0.04423,2.8632,2.21178,1.31469,0.008218,0.008218,0.008218
11,352.707,2.86966,2.3078,1.31472,0.30184,0.15751,0.1387,0.05516,2.73701,2.25132,1.26598,0.00802,0.00802,0.00802
12,384.149,2.87058,2.30107,1.30737,0.24294,0.16009,0.12574,0.04864,2.83715,2.14832,1.2525,0.007822,0.007822,0.007822
13,415.232,2.80449,2.15856,1.27645,0.31446,0.17217,0.14795,0.06113,2.6741,2.01303,1.24646,0.007624,0.007624,0.007624
14,442.325,2.74655,2.10156,1.26302,0.43538,0.17705,0.17176,0.06974,2.67924,1.95473,1.21576,0.007426,0.007426,0.007426
15,472.479,2.67362,2.0265,1.24134,0.35669,0.18545,0.17349,0.07243,2.67782,1.91712,1.20443,0.007228,0.007228,0.007228
16,501.157,2.65142,2.0141,1.25838,0.49435,0.19164,0.19877,0.08023,2.61202,2.03381,1.22367,0.00703,0.00703,0.00703
17,528.36,2.65079,1.99461,1.25611,0.39811,0.23227,0.21212,0.09087,2.56567,1.84926,1.18784,0.006832,0.006832,0.006832
18,557.24,2.64232,1.93812,1.23155,0.50979,0.20808,0.22266,0.0929,2.51852,1.85796,1.19299,0.006634,0.006634,0.006634
19,586.836,2.61123,1.89226,1.22011,0.46851,0.22718,0.23758,0.10425,2.50365,1.7658,1.18093,0.006436,0.006436,0.006436
20,613.794,2.54854,1.83116,1.20051,0.43893,0.24616,0.24485,0.10431,2.47381,1.73162,1.15968,0.006238,0.006238,0.006238
21,641.411,2.55974,1.86761,1.19964,0.53144,0.23489,0.25869,0.10942,2.48988,1.77293,1.16721,0.00604,0.00604,0.00604
22,670.89,2.51198,1.80463,1.21663,0.50866,0.24126,0.25462,0.10724,2.45973,1.7461,1.15979,0.005842,0.005842,0.005842
23,699.578,2.47276,1.79672,1.2059,0.53466,0.24284,0.26758,0.11676,2.46242,1.71568,1.15824,0.005644,0.005644,0.005644
